id,title,type,genre,tags,description,link,releaseDate,thumbnail,trailer,price,averageRating,totalRatings
9f288378-8b70-4e91-a7ba-42850bbcb166,Baby Dragons,Survival Spawn World,Survival,Cute; Dragon; Dragons; Epic; Fun; Adventures; Fantasy Creatures; Fantasy,"Are you ready for an adorable adventure? Hop into a world of cuteness and wonders! Hatch, raise and train your very own adorable baby dragon.$$$$+ Play & interact with your baby dragons!$$+ Ride & travel the world with your cute scaly friends!",https://www.minecraft.net/en-us/pdp/?id=9f288378-8b70-4e91-a7ba-42850bbcb166,2023-09-12T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/3005dbc8-c808-4cb1-9f0a-65002d965ce7/BabyDragons_thumbnail_0.jpg,https://www.youtube.com/watch?v=vu-zWKU4LZg,660,4.5,73
9f49d887-79c2-4bf2-a946-3879061f9db5,Gingerbread Village,Survival Spawn World,,,A place with an enchanting Christmas spirit. The entire village made out of gingerbread and sweets! The perfect start to a magical adventure!$$$$+ 8 unique holiday skins!$$+ Cozy Christmas themed village$$+ Houses made out of gingerbread$$+ And much more!,https://www.minecraft.net/en-us/pdp/?id=9f49d887-79c2-4bf2-a946-3879061f9db5,2018-12-25T18:00:00+00:00,https://xforgeassets001.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/6f50f561-f061-4ad8-a322-8181745ed32c/gingerbread_village_thumbnail_0.jpg,,660,3.9,38
9f84f761-a3ec-4386-af93-dce241b701eb,Horned Teens,Skinpack,Roleplay,Demon; Horror; Halloween; Suits; Skin; Roleplay; Human; Formal,"With their pointy horns, and brand new outfits, these teens are ready to cause some trouble!$$$$- 8 demon skins!$$- From fancy suits to cool hoodies, you can pick the perfect skin for you!",https://www.minecraft.net/en-us/pdp/?id=9f84f761-a3ec-4386-af93-dce241b701eb,2021-08-31T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/446a8681-7391-499f-84f7-18993f854fab/HornedTeens_Thumbnail_0.jpg,,160,4.8,18
9fd1940f-d0df-4258-b763-2987af517eb1,Cartoon Mobs,Skinpack,Roleplaying Game,Cartoony; Cartoon; Mobs; Mob; Cute; Funny,"Dress up as your favorite Cartoon Mob! $$$$Ever thought. ""Perhaps mobs could look... friendlier.""? Well today is that day! Be the change you want to see and put on a cartoony skin that shows your mob friends in a cheerier light. $$$$+ 8 mob-themed skins.$$+ Perfect for roleplay!",https://www.minecraft.net/en-us/pdp/?id=9fd1940f-d0df-4258-b763-2987af517eb1,2023-05-23T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/14d7508a-ff18-4705-a8dc-e070ec9691e1/CartoonMobs_thumbnail_0.jpg,,310,4.6,58
9fd43557-7961-408e-9358-7a4428a5529a,OP WAND,Mini Game World,Survival,Magic; Fantasy; Epic; Particle Effect; Battle; Armor,"""OP Wand""! The ultimate wizarding battle experience. Players wield incredibly powerful wands and cast spells in fast-paced battles to become champion. $$Master unique wands and battle in the arena. Climb the ranks and prove yourself as the greatest wizard. Play now!",https://www.minecraft.net/en-us/pdp/?id=9fd43557-7961-408e-9358-7a4428a5529a,2023-04-04T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/569df6f6-ca8f-4ef8-b72f-b9b3a324b757/OPWAND_thumbnail_0.jpg,https://www.youtube.com/watch?v=5NAGDzlokRE,660,4.4,47
a12052fa-10cc-49cf-8b71-12fa34e0d120,Billionaire Vacation Island,Survival Spawn World,Survival,Minimalist; Modern; Island; Rich; Millionaire; House,Live like a billionaire on your billion-dollar vacation island! Invite your friends to your island and create the best vacation experience ever!$$$$+Huge mansion to explore!$$+Outdoor activities!$$+Invite your friends to your vacation island!$$$$And much more,https://www.minecraft.net/en-us/pdp/?id=a12052fa-10cc-49cf-8b71-12fa34e0d120,2023-01-17T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/a131acd3-7fcd-4da1-b203-f1d87c6bd23a/BVI_thumbnail_0.jpg,,490,4.5,17
a1a582a6-9fc6-484a-977c-25eb1548dd55,Skyblock,Survival Spawn World,Skyblock,Classic; Difficult; Multiple Endings; Resource Management; Skyblock; Steampunk; Strategy; Multiplayer,"UPDATED - The one and only Skyblock experience, now with 6 unlockable themed levels! Explore the Classic mode to unlock the Desert, Snow, Mesa, Nether, Steampunk and new Rainbow worlds. Can you survive?$$$$+ UPDATED Nether Skyblock!$$+ NEW - Rainbow Skyblock world!$$+ Classic mode with many biomes in one map!$$+ Central hub for easy travel between worlds!$$+ And more!",https://www.minecraft.net/en-us/pdp/?id=a1a582a6-9fc6-484a-977c-25eb1548dd55,2019-08-27T18:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/3324a1b7-3569-40ad-a32d-6d15e7246144/skyblock_thumbnail_0.jpg,https://www.youtube.com/watch?v=RvFtRzlhrkI,660,4.3,32493
a1ceeae0-1373-4552-9ad7-9b72d8436661,Ore Camo!,Skinpack,Roleplay,Action; Colorful; Epic; Cool; Adventure; Cartoon; High Contrast; Stylized,"Camouflage yourself in all types of ore with these awesome camo skins!$$Play an epic game of hide and seek with your friends!$$$$+ 8 HD camos!$$+ 1 free HD skin$$+ Includes gold ore, redstone, emerald ore camo and more!",https://www.minecraft.net/en-us/pdp/?id=a1ceeae0-1373-4552-9ad7-9b72d8436661,2020-03-03T18:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-ee7b/504e7aae-3e3a-41ab-9a46-cb5c9f861b46/orecamo_thumbnail_0.jpg,,310,4.7,1371
a1ecf935-13ed-421e-82c4-7445d96adea3,Dogs,Skinpack,Roleplay,Skin; Pets; Animal; Nature; Cute; Dog,Hey! Look at those cuties! They're good boys! All they're waiting for is an owner to pick them up and have some fun! Get one of these puppies available in the Dogs skin pack!$$$$+ 13 skins,https://www.minecraft.net/en-us/pdp/?id=a1ecf935-13ed-421e-82c4-7445d96adea3,2021-04-06T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/3d0fe896-1196-4bf7-8170-56052f24b1ca/Dogs_thumbnail_0.jpg,,490,4.7,31
a2696202-0339-4e22-b3c9-794a50e1ff12,Fantasy-Craft,Skinpack,Fantasy,Fantasy; Adventure; Armor; Human; Medieval; Role Playing; Skin; Castles,"From high elves to dark elves, orcs to humans... Fantasy-Craft is the ultimate high-fantasy skin pack! Fill an RPG role, and pick from a variety of classic fantasy races!$$$$- Be a hunter, rogue, warrior, mage, or something entirely different$$- Represent the Imperials as one of their soldiers, or be an orc warrior from the feared wandering horde!$$- Free bonus skin! Gratis!",https://www.minecraft.net/en-us/pdp/?id=a2696202-0339-4e22-b3c9-794a50e1ff12,2019-11-19T19:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-ee7b/e69408ab-a408-4768-8ea3-7b3336f38379/FantasyCraft_Thumbnail_0.jpg,,310,4.4,341
a33bc9c4-4a90-4442-ad28-d6f0a893afaa,Mythos,Adventure World,Action,Mythology; Fantasy; Boss Fights; Battle; Choose Your Own Adventure; Monster; Hero,Something is brewing atop Mount Olympus! Do you have what it takes to defeat the ancient beasts prowling Ancient Greece? Win glory - and loot! - from the gods and protect your city in MYTHOS!$$$$- Single-player RPG!$$- Custom resource pack and soundscapes!$$- Six dynamic boss battles!,https://www.minecraft.net/en-us/pdp/?id=a33bc9c4-4a90-4442-ad28-d6f0a893afaa,2021-12-07T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/f834b4a7-417f-4023-bf83-6bfea0e3eeec/Mythos_thumbnail_0.jpg,,830,3.2,107
a34e1480-3fcd-46ff-9237-4dce79d1cb10,Extreme Survival: Wasteland,Survival Spawn World,Survival,Casual; Custom Terrain; Exploration; Landscape; Resource Management; Survival,"In a small bunker buried deep in a barren wasteland, your journey will begin. Explore the world around you and find treasure, traps and more! Can you thrive in the extreme conditions?$$$$- Custom terrain!$$- Multiple explorable points of interest!$$- Crashed airplane, factory, ferris wheel and more!$$- Limited resources for added difficulty!$$",https://www.minecraft.net/en-us/pdp/?id=a34e1480-3fcd-46ff-9237-4dce79d1cb10,2019-11-26T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-ee7b/bb0dd276-f766-4e9a-8372-5782dacacf61/extreme_survival_wasteland_thumbnail_0.jpg,https://www.youtube.com/watch?v=Aq3Cr1Kkl2g,490,3.6,340
a3b7f599-c1e5-41ca-8fd8-a91a02e3f942,FROGS+,Skinpack,Roleplaying Game,Teen; Teens; Cute; Green; Nature; Costume,"A very aesthetic collection of frog-themed skins! Ideal for players who like to roleplay, want a good froggy look, or just like the color green! This pack offers a variety of frog themed skins to choose from! Which skin is your favorite? $$$$- 8 frog-themed skins. $$- Perfect for roleplay!",https://www.minecraft.net/en-us/pdp/?id=a3b7f599-c1e5-41ca-8fd8-a91a02e3f942,2023-08-01T17:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/47778e1c-a1a0-4887-bbb8-002e6897ac0f/FROGS_thumbnail_0.jpg,,310,4.8,81
a3cb3148-3c8c-4293-b9df-27b4978a3116,NPCs,Skinpack,Roleplaying Game,Meme; Memes; Free; Skin,NPCs have been seen living out their lives around Minecraft...$$Blend into the crowd and meme with your friends!$$$$+ 12 NPCs skins!$$+ 1 free skin!$$+ Includes simple NPCs skins!,https://www.minecraft.net/en-us/pdp/?id=a3cb3148-3c8c-4293-b9df-27b4978a3116,2022-12-13T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/07c6d6ef-b679-4afe-a25f-97f201da52d3/NPCs_thumbnail_0.jpg,,310,4.2,4
a4a102c7-4528-4d61-9f24-9cbee7a1e62a,Mob Superheroes!,Skinpack,Roleplay,Action; Adventure; High Contrast; Stylized; Epic; Colorful; Superhero; Cool,"The Mob Superheroes have swooped into Minecraft to save the day!$$Become the heroic mob you were born to be with the coolest costumes and unique accessories!$$$$+ 12 superhero mob skins!$$+ 2 free skins!$$+ Includes zombie, creeper and slime mob superhero skins!",https://www.minecraft.net/en-us/pdp/?id=a4a102c7-4528-4d61-9f24-9cbee7a1e62a,2021-01-19T18:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/ae6f0df2-e33a-4a8a-a693-8f20185c5f87/mobsuperheroes_thumbnail_0.jpg,,310,4.5,88
a4c5e929-0ab6-439c-ba41-90be7e138370,Doomsday Bunker,Survival Spawn World,Survival,Base Building; Building; Modern; Survival; Underground; Single Player; Multiplayer,"In the deep woods, lies a hatch that leads to a mysterious bunker! Open up the hatch and explore what this hidden stronghold has to offer! Customize, explore, and ultimately make this your safe house!$$$$- Custom 3D modeled doomsday bunker hatch$$",https://www.minecraft.net/en-us/pdp/?id=a4c5e929-0ab6-439c-ba41-90be7e138370,2020-07-21T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/9d41e28b-5ca5-414b-b192-8eb7950abbf8/DmsdyBnkr_thumbnail_0.jpg,,660,4,38
a4e4e8b3-5554-46d6-9047-daab98e3b9b4,Derp Chin Challenge,Skinpack,Roleplay,Colorful; Skin; Cute; Teen; Pop Culture,"Ever wanted to TROLL your friends in Minecraft? Everyone uses derp faces to act silly, but have you ever surprised them with it? Simply look up, and your face will become a DERP! Your friends will have no idea what happened, so take the challenge!$$$$- 8 custom skins$$- Silly styles",https://www.minecraft.net/en-us/pdp/?id=a4e4e8b3-5554-46d6-9047-daab98e3b9b4,2020-08-25T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/260819d1-9449-458f-adb7-435cf7f21b9c/DerpChinChallenge_Thumbnail_0.jpg,,310,4.4,7
a50ec66b-44fd-4718-9a83-383dc18406a3,Valentine Cakes,Skinpack,Roleplay,Anime; Hair; Japan; Orange; Pixel Art; Vest; Bright; Cute,"These cute bakers have been working very hard to prepare Valentine's Day... Everyone loves cakes, sweets, and treats!$$$$- Each character is themed after a different cake.$$- Colourful and perfect for roleplaying.$$",https://www.minecraft.net/en-us/pdp/?id=a50ec66b-44fd-4718-9a83-383dc18406a3,2020-02-11T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-ee7b/8108f126-0510-4056-ab30-485883705aa7/ValentineCakes_Thumbnail_0.jpg,,160,4.2,42
a677a5d0-252e-401c-99da-3fca56edde22,Police vs Prison,Skinpack,Roleplaying Game,Prison; Escape; Teens; Teen; Cool; Epic; Fun; Friends,What's life like when you're locked behind bars? Pitting Cops against Prisoners! Choose your side and have fun with your friends.$$$$+ These skins are perfect for jailbreak role-playing games!$$+ Will you be a cop or a thief?,https://www.minecraft.net/en-us/pdp/?id=a677a5d0-252e-401c-99da-3fca56edde22,2024-10-08T17:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/300901e5-f99e-4d86-8a47-74c220fbefbb/PoliceVSPrison_Thumbnail_0.jpg,,310,4.6,84
a6a7297a-02ee-4c7b-bc34-e379fcf511ae,Elemental Teens,Skinpack,Roleplay,Roleplay; Skin; Elemental; Teen; Action; Nature; Camo; Fire,"Choose your faction, and become an elemental warrior! With these skins you can hide in plain sight! Perfect camouflage for blending into nature!$$$$- 4 elemental nations to choose from: Fire, ice, water, and nature$$$$Which faction will you choose?",https://www.minecraft.net/en-us/pdp/?id=a6a7297a-02ee-4c7b-bc34-e379fcf511ae,2020-12-01T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/45d65cb4-f651-4711-96d2-26238d82cda9/ElementalTeens_Thumbnail_0.jpg,,160,4.6,30
a7065f31-15d9-4bc6-b5d9-e550c5a87a60,Classic Skyblock,Survival Spawn World,Skyblock,Loot; Minimalist; Relaxing; Survival; Skyblock; Multiplayer; Single Player,"Everyone loves to play skyblock, and now you can enjoy the challenge for yourself in Classic Skyblock! Start with almost nothing, then grow and trade to eventually beat the Wither!$$$$- Survive and expand!$$- 7 islands to get loot and animals from!$$- Fight the Wither!$$- Multiplayer-friendly Minecraft Survival Spawn!",https://www.minecraft.net/en-us/pdp/?id=a7065f31-15d9-4bc6-b5d9-e550c5a87a60,2019-11-05T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-ee7b/a2df1268-aa9f-4675-9286-b6070d3a001a/ClassicSkyblock_thumbnail_0.jpg,,160,4.1,7942
a724267f-6720-477c-a36a-bdbc48187817,Simple Spawns: Redwood Village,Survival Spawn World,Survival,Survival; Role Playing; Multiplayer,"Get a kick-start on your survival adventures in this redwood village with larger-than-life trees! Walk through the towering forest, and admire its beauty from your new redwood town!$$$$- Explore this custom crafted redwood village!$$- Discover custom caves, and chop down mighty trees!$$- Multiplayer friendly survival spawn!",https://www.minecraft.net/en-us/pdp/?id=a724267f-6720-477c-a36a-bdbc48187817,2019-08-06T18:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/8d82ef02-1728-40fd-9c1c-2494b0681b62/SimpleSpawnsRedwoodVillage_thumbnail_0.jpg,,160,4,156
a755dc20-e793-46ae-9495-1f6722a7f749,Hazmat Suits,Skinpack,Roleplay,Suits; Roleplay; Sci Fi; Science; Laboratory; Skin; Cool; Science Fiction,"Oh no, there is a toxic spill in the lab! Quick, stay safe put on your safety gear! Hazmat suits protect against radiation and any other dangerous materials, essential for any lab!$$$$- 8 different skins!$$- Perfect for any mad scientists!",https://www.minecraft.net/en-us/pdp/?id=a755dc20-e793-46ae-9495-1f6722a7f749,2021-05-04T17:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/ee5a138c-e8d5-4842-a4ea-8fbbeee88db8/HazmatSuits_Thumbnail_0.jpg,,160,4.4,18
a7618f3b-ba81-4b36-b56a-ac6ad6ed6be1,Anime School,Skinpack,Roleplay,High School; School; Anime; Teen; Skin; Cute; Roleplay; Suits,"With their classic school uniforms in order, these anime teens are ready to hit the books... Tuck in that shirt!$$$$- 8 different skins!$$- A wide variety of school uniform designs!$$- Bright and colorful characters, find one that suits you!",https://www.minecraft.net/en-us/pdp/?id=a7618f3b-ba81-4b36-b56a-ac6ad6ed6be1,2021-05-11T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/cae5fbca-0bb1-4c77-b7be-d7aff711a982/AnimeSchool_Thumbnail_0.jpg,,160,4.7,88
a76b61e2-56f1-419d-83ea-827fd9a05e9b,One Block Wide Challenge,Survival Spawn World,Survival,Hardcore; Mining; Challenge; Block; Difficult; Fall; Complex,"Prepare yourself to face one of the most challenging maps out there! Survival in a one-block wide world! Are you ready for the challenge?$$$$+One-block Overworld, Nether, and The End!$$+Defeat the Ender Dragon on a one-block platform",https://www.minecraft.net/en-us/pdp/?id=a76b61e2-56f1-419d-83ea-827fd9a05e9b,2022-12-20T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/3ef78887-3f78-4aae-9894-a637dab1b155/OBWC_thumbnail_0.jpg,,490,3.9,15
a82a37e4-1971-4136-a20e-c828ad23447b,Modern House Builder,Survival Spawn World,Roleplay,Base Building; Survival; Exploration; Pool; Role Playing; Vehicles; Cars; Building,Construct your dream home by unlocking and placing house extensions! Become an interior designer as you decorate your home with custom furniture! Impress your neighbors with a fancy sports car and build the coolest mansion on the block!$$$$- 15 home extensions$$- 2 vehicles$$- Custom furniture$$$$,https://www.minecraft.net/en-us/pdp/?id=a82a37e4-1971-4136-a20e-c828ad23447b,2020-08-11T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/a90ee554-ffb7-4605-868f-310fb1a79af0/ModularHouseBuilder_thumbnail_0.jpg,https://www.youtube.com/watch?v=ciBdts5BAPw,830,4.3,59
a8e9d573-2a29-411a-b998-3a2311486491,Run Lucky Block,Mini Game World,Minigame,Fun; Lucky; Block; Race; Island; Nether; Ender; Relaxing,Compete against your friends and see who can climb to the top first! Racers beware! Don't leave any lucky blocks behind or you won't win the game! Are you up for the challenge?$$$$+ More than 10 different races.$$+ Single or multiplayer!$$+ Randomized lucky block loot!,https://www.minecraft.net/en-us/pdp/?id=a8e9d573-2a29-411a-b998-3a2311486491,2023-07-11T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/a0a06709-6022-4818-9481-0c2c2572cbe5/RnLckyBlck_thumbnail_0.jpg,,990,3,4
a9c95504-9bd6-47f4-b7aa-f52ec6714a3f,Nether Pros!,Skinpack,Roleplay,Action; Colorful; Epic; Cool; Adventure; Role Playing; High Contrast; Stylized,"The Nether Pros have arrived equipped with netherite armour ready to explore the Nether and encounter piglins, striders and many more! $$Explore the latest Warped forest, Crimson Forest and Soulsand Valley with these epic nether pro skins!$$$$+ 16 HD pros!$$+ 2 free SD skins$$+ Includes zombiefied piglin, baby strider and baby piglin skins!",https://www.minecraft.net/en-us/pdp/?id=a9c95504-9bd6-47f4-b7aa-f52ec6714a3f,2020-07-07T10:00:00-07:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/81300675-371e-4550-aa15-8e4fac976745/netherpros_thumbnail_0.jpg,,490,4.6,895
a9caa9a3-20a8-4a32-b29f-bede435d95cb,Hello Kitty and Friends,Adventure World,Roleplaying Game,Farming; Festival; Custom Mobs; Cute,"Step into Hello Kitty's® world in this sweet DLC! Build a cozy farm, grow crops, and raise animals with Hello Kitty and Friends. Upgrade your house with cute new furniture and enjoy fun seasonal events like egg hunts and pumpkin carving!",https://www.minecraft.net/en-us/pdp/?id=a9caa9a3-20a8-4a32-b29f-bede435d95cb,2025-01-21T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/9c622912-1197-4114-95c3-2f3228f5fff8/HK_thumbnail_0.jpg,https://www.youtube.com/watch?v=IZCFqFUEEs4,1510,4.6,4006
a9cbe1f0-4d95-44e0-905b-a635498e6ce8,Magic Skies Forest,Survival Spawn World,Skyblock,Loot; Minimalist; Relaxing; Survival; Skyblock; Multiplayer; Single Player,"Take your mining and crafting to the skies in this forest-themed skyblock world of magical floating islands! Venture your way through the floating forest, explore its secrets and caves, collect resources on the different islands and survive!$$$$-Peaceful forest environment.$$-Collect loot on various islands.$$-Enjoy exploring on your own or with friends!",https://www.minecraft.net/en-us/pdp/?id=a9cbe1f0-4d95-44e0-905b-a635498e6ce8,2021-11-02T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/dfa12b3b-5bc6-484e-96b0-4e7c3970f6d1/MgcSksFrst_thumbnail_0.jpg,,160,4.4,5
a9e0e6a0-6326-40fa-ae1a-b689a2d90f1e,Mob Reapers!,Skinpack,Roleplay,Scary; Halloween; Horror; Creepers; Zombie; Mobs; Ghost; Spooky,"The old and spooky Mob Reapers have been haunting Minecraft!$$Pay your friends a scary visit and collect their souls!$$$$+ 12 Mob Reapers skins!$$+ 1 free skin!$$+ Includes creeper, zombie, and axolotl reapers!",https://www.minecraft.net/en-us/pdp/?id=a9e0e6a0-6326-40fa-ae1a-b689a2d90f1e,2021-11-02T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/4e656047-bbdd-440f-9f71-97a4c8e12677/mobreapers_thumbnail_0.jpg,,310,4.6,140
a9f82f53-404c-4771-b0c8-a22a9e41d915,Dark Knights,Skinpack,Roleplaying Game,Medieval; Fantasy; Cool; Skin; Armor; Kingdom; Adventures; Swordplay,These knights have been through deadly adventures and have lived to tell the tale! Be ready for anything Minecraft throws at you!$$$$- 10 skins!$$- Wide variety of armor designs so you can pick the ideal skin for you!,https://www.minecraft.net/en-us/pdp/?id=a9f82f53-404c-4771-b0c8-a22a9e41d915,2022-06-28T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/f22d0405-09ca-43a6-872a-43ac43afa7f3/DarkKnights_Thumbnail_0.jpg,,160,4.7,137
aa2dcaea-0ae3-419e-86cd-a51697fe99d0,Millionaire Summer Vacation,Survival Spawn World,Roleplaying Game,Millionaire; Ocean; Oasis; Modern; Mansion; Atmospheric; Island; Luxury,"Escape to a luxury destination this summer! Live in this beach-side mansion, enjoy its breathtaking ocean views, and make unforgettable memories with friends and family.$$$$+Millionaire mansion & island to explore!$$+Take in the beautiful view from your own private observation deck!",https://www.minecraft.net/en-us/pdp/?id=aa2dcaea-0ae3-419e-86cd-a51697fe99d0,2023-05-30T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/12ed9d1e-f08f-49f6-b160-8c2ec1eaa930/MSV_thumbnail_0.jpg,,490,4.5,13
aa9f57d7-1b92-4f1d-a6d3-d56c6d0e36b5,Simple Spawns: Forest Fortress,Survival Spawn World,Survival,Custom Terrain; Epic; Mining; Multiplayer; Pve; Realistic; Single Player; Survival,Start your journey into the vast world of Minecraft in this woodland outpost! Explore the town and make it your own!$$$$- Explore the strong forest fortress!$$- Upgrade the fort and defend the forest!$$- Multiplayer friendly survival spawn!,https://www.minecraft.net/en-us/pdp/?id=aa9f57d7-1b92-4f1d-a6d3-d56c6d0e36b5,2019-09-17T18:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-ee7b/0c6f3096-3078-46cf-b710-2f0f2a7e3809/SimpleSpawnsForestFortress_thumbnail_0.jpg,,160,3.8,111
aaaa1d7b-145a-402c-8447-a976160ad03f,Amethyst Tools,Survival Spawn World,Survival,Crafting; Craftable Weapons; Fight; Fantasy; Medieval; Village; Ore; Toolbox,Amethyst Tools adds a new full toolset made out of amethysts to the game.$$$$-Full new tool-set & weapons$$-Unique medieval castle and dungeon$$-Custom villages,https://www.minecraft.net/en-us/pdp/?id=aaaa1d7b-145a-402c-8447-a976160ad03f,2022-12-20T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/875632bd-dd8a-4b94-a5af-09c30ac4daa0/amethysttools_Thumbnail_0.jpg,,660,4.6,16
aac711ed-2042-4e19-a377-ab76b136c873,Festive's Fir Trees,Skinpack,Roleplay,Skin; Role Playing; Tree; Festival; Winter; Holiday,"Oh? What's going on? Living and partying fir trees? No, you're not dreaming! Take advantage of this beautiful pack full of joy and happiness by embodying one of these festive fir trees!$$$$+ 15 skins",https://www.minecraft.net/en-us/pdp/?id=aac711ed-2042-4e19-a377-ab76b136c873,2020-12-29T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/33a6b399-af7a-4149-8376-80296899b9ad/FestivesFirTrees_thumbnail_0.jpg,,490,4.7,26
ab61a6f6-0292-48a7-8b9b-cb1c92f9fd39,Haunted Mansion,Survival Spawn World,,,"Those living around the Haunted Mansion fled long ago. Its evil atmosphere oozes spookiness! Do you have what it takes to enter this enchanted house?$$-5 fully customized, bone-chilling ghosts$$-Superb hair-rising architecture$$-Eerie atmosphere with weird sounds$$-Cursed treasure and loot all over the place$$-Too scared to walk alone? Bring your friends",https://www.minecraft.net/en-us/pdp/?id=ab61a6f6-0292-48a7-8b9b-cb1c92f9fd39,2018-10-30T17:00:00+00:00,https://xforgeassets001.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/41141052-a219-449c-a103-d3f3ae00d098/HauntedMansion_thumbnail_0.jpg,,310,3.5,138
ab75bb02-c16e-4128-be46-433687234e79,Forgotten Hyperport,Survival Spawn World,,,"An outlaw’s favorite space port. Hidden among the stars, most illegal activities start in this very place. Watch out, you might get in trouble!$$- Action-packed, highly detailed sci-fi world$$- Massive buildings and epic architecture$$- Survive hordes of enemies and collect valuable loot$$-Lonely? Use your companion support drone or bring friends!",https://www.minecraft.net/en-us/pdp/?id=ab75bb02-c16e-4128-be46-433687234e79,2018-10-09T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/9e27e07b-9319-4a6b-9bf5-8055631f632e/ForgottenHyperport_thumbnail_0.jpg,,490,3.5,57
abaccc25-7c1c-4b1c-bba4-3f9f7287a274,Cursed Mobs!,Skinpack,Roleplaying Game,Mobs; Mob; Creepers; Zombie; Funny; Friends; Color; Colorful,"Cursed Mobs have been flipped on their sides in this crazy and funny skin pack!$$Joke around with your friends and make them laugh with Cursed Mobs!$$$$+ 12 Cursed Mob skins!$$+ 1 free skin!$$+ Includes creeper, zombie and axolotl Cursed Mob skins!",https://www.minecraft.net/en-us/pdp/?id=abaccc25-7c1c-4b1c-bba4-3f9f7287a274,2022-01-11T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/46faf4db-2514-458c-a08e-9e35774a2443/cursedmobs_thumbnail_0.jpg,,310,4.5,48
abfe6439-02e9-4100-8953-db970e7c0c82,Gaming Infection,Skinpack,Roleplaying Game,Teen; Teens; Gamer; Advanced; Cyberpunk; Luxury; Attack,"These teens have undergone a transformation. An infection is spreading throughout their bodies, turning them into the perfect professional gamers. Now they're unstoppable.$$$$- 8 infection-themed skins!$$- Perfect for roleplay!",https://www.minecraft.net/en-us/pdp/?id=abfe6439-02e9-4100-8953-db970e7c0c82,2023-11-07T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/7570386a-470e-49ab-b92b-3c53ee537578/GamingInfection_thumbnail_0.jpg,,310,3,4
